Producing messages to topic 'device_topic'...
Sent: {'timestamp': 1757315458.5254443, 'temperature': 29.88, 'status': 'warning'}
Sent: {'timestamp': 1757315575.7158818, 'temperature': 29.39, 'status': 'error'}
Sent: {'timestamp': 1757315576.050666, 'temperature': 28.82, 'status': 'error'}
Sent: {'timestamp': 1757315576.3841612, 'temperature': 21.44, 'status': 'error'}
Sent: {'timestamp': 1757315576.7178857, 'temperature': 28.03, 'status': 'warning'}
Sent: {'timestamp': 1757315577.0518851, 'temperature': 26.24, 'status': 'ok'}
Sent: {'timestamp': 1757315577.3843071, 'temperature': 29.04, 'status': 'ok'}
Sent: {'timestamp': 1757315577.7161286, 'temperature': 27.18, 'status': 'ok'}
Sent: {'timestamp': 1757315578.0489817, 'temperature': 22.11, 'status': 'error'}
Sent: {'timestamp': 1757315578.3838065, 'temperature': 24.8, 'status': 'ok'}
Sent: {'timestamp': 1757315578.7180877, 'temperature': 29.62, 'status': 'ok'}
Sent: {'timestamp': 1757315579.051501, 'temperature': 22.7, 'status': 'ok'}
Sent: {'timestamp': 1757315579.3861146, 'temperature': 26.84, 'status': 'ok'}
Sent: {'timestamp': 1757315579.719779, 'temperature': 25.16, 'status': 'error'}
Sent: {'timestamp': 1757315580.0530221, 'temperature': 28.14, 'status': 'ok'}
Sent: {'timestamp': 1757315580.3865588, 'temperature': 26.36, 'status': 'error'}
Sent: {'timestamp': 1757315580.7204897, 'temperature': 25.18, 'status': 'warning'}
Sent: {'timestamp': 1757315581.0546553, 'temperature': 29.91, 'status': 'warning'}
Sent: {'timestamp': 1757315581.3890505, 'temperature': 25.91, 'status': 'error'}
Sent: {'timestamp': 1757315581.7229536, 'temperature': 20.06, 'status': 'warning'}
Sent: {'timestamp': 1757315582.0563629, 'temperature': 24.83, 'status': 'ok'}
Sent: {'timestamp': 1757315582.3910131, 'temperature': 22.15, 'status': 'error'}
Sent: {'timestamp': 1757315582.7246943, 'temperature': 24.91, 'status': 'ok'}
Sent: {'timestamp': 1757315583.0588908, 'temperature': 25.77, 'status': 'error'}
Sent: {'timestamp': 1757315583.3929346, 'temperature': 27.61, 'status': 'error'}
Sent: {'timestamp': 1757315583.72649, 'temperature': 24.25, 'status': 'ok'}
Sent: {'timestamp': 1757315584.0610068, 'temperature': 20.14, 'status': 'error'}
Sent: {'timestamp': 1757315584.3947272, 'temperature': 23.01, 'status': 'warning'}
Sent: {'timestamp': 1757315584.7281435, 'temperature': 24.54, 'status': 'error'}
Sent: {'timestamp': 1757315585.061559, 'temperature': 24.15, 'status': 'warning'}
Sent: {'timestamp': 1757315585.3952935, 'temperature': 29.7, 'status': 'ok'}
Sent: {'timestamp': 1757315585.7286816, 'temperature': 24.5, 'status': 'error'}
Sent: {'timestamp': 1757315586.063242, 'temperature': 20.55, 'status': 'warning'}
Sent: {'timestamp': 1757315586.3978705, 'temperature': 24.68, 'status': 'ok'}
Sent: {'timestamp': 1757315586.7317576, 'temperature': 27.48, 'status': 'warning'}
Sent: {'timestamp': 1757315587.0669522, 'temperature': 23.69, 'status': 'warning'}
Sent: {'timestamp': 1757315587.4016802, 'temperature': 20.01, 'status': 'ok'}
Sent: {'timestamp': 1757315587.7349792, 'temperature': 25.77, 'status': 'ok'}
Sent: {'timestamp': 1757315588.0701454, 'temperature': 28.67, 'status': 'error'}
Sent: {'timestamp': 1757315588.4039803, 'temperature': 27.43, 'status': 'ok'}
Sent: {'timestamp': 1757315591.0407736, 'temperature': 20.77, 'status': 'ok'}
Sent: {'timestamp': 1757315591.3750405, 'temperature': 21.76, 'status': 'warning'}
Sent: {'timestamp': 1757315591.7086859, 'temperature': 22.27, 'status': 'error'}
Sent: {'timestamp': 1757315592.0427997, 'temperature': 28.42, 'status': 'ok'}
Sent: {'timestamp': 1757315592.3771079, 'temperature': 28.28, 'status': 'warning'}
Sent: {'timestamp': 1757315592.7116923, 'temperature': 27.24, 'status': 'warning'}
Sent: {'timestamp': 1757315593.0455723, 'temperature': 26.48, 'status': 'warning'}
Sent: {'timestamp': 1757315593.3797283, 'temperature': 27.35, 'status': 'ok'}
Sent: {'timestamp': 1757315593.715577, 'temperature': 27.0, 'status': 'error'}
Sent: {'timestamp': 1757315594.0493999, 'temperature': 26.07, 'status': 'warning'}
Sent: {'timestamp': 1757315594.3832676, 'temperature': 21.9, 'status': 'error'}
Sent: {'timestamp': 1757315594.7192903, 'temperature': 25.12, 'status': 'error'}
Sent: {'timestamp': 1757315595.0523818, 'temperature': 20.18, 'status': 'error'}
Sent: {'timestamp': 1757315595.3870726, 'temperature': 25.18, 'status': 'ok'}
Sent: {'timestamp': 1757315595.719921, 'temperature': 21.0, 'status': 'error'}
Sent: {'timestamp': 1757315596.0540895, 'temperature': 20.29, 'status': 'warning'}
Sent: {'timestamp': 1757315596.3888295, 'temperature': 23.15, 'status': 'error'}
Sent: {'timestamp': 1757315596.724785, 'temperature': 25.11, 'status': 'ok'}
Sent: {'timestamp': 1757315597.0593963, 'temperature': 28.39, 'status': 'warning'}
Sent: {'timestamp': 1757315597.3934677, 'temperature': 26.85, 'status': 'warning'}
Sent: {'timestamp': 1757315597.7267573, 'temperature': 27.17, 'status': 'error'}
Sent: {'timestamp': 1757315598.0603597, 'temperature': 24.14, 'status': 'error'}
Sent: {'timestamp': 1757315598.394227, 'temperature': 23.34, 'status': 'warning'}
Sent: {'timestamp': 1757315598.7278383, 'temperature': 21.69, 'status': 'warning'}
Sent: {'timestamp': 1757315599.0621364, 'temperature': 24.94, 'status': 'ok'}
Sent: {'timestamp': 1757315599.3953784, 'temperature': 27.78, 'status': 'ok'}
Sent: {'timestamp': 1757315599.7288332, 'temperature': 29.84, 'status': 'warning'}
Sent: {'timestamp': 1757315600.0631342, 'temperature': 25.79, 'status': 'error'}
Sent: {'timestamp': 1757315600.396709, 'temperature': 21.88, 'status': 'error'}
Sent: {'timestamp': 1757315600.7300794, 'temperature': 21.61, 'status': 'ok'}
Sent: {'timestamp': 1757315601.06395, 'temperature': 28.43, 'status': 'ok'}
Sent: {'timestamp': 1757315601.3977842, 'temperature': 21.74, 'status': 'warning'}
Sent: {'timestamp': 1757315601.7310338, 'temperature': 27.43, 'status': 'warning'}
Sent: {'timestamp': 1757315602.0648415, 'temperature': 24.74, 'status': 'warning'}
Sent: {'timestamp': 1757315602.3988688, 'temperature': 23.92, 'status': 'warning'}
Sent: {'timestamp': 1757315602.7321227, 'temperature': 28.15, 'status': 'error'}
Sent: {'timestamp': 1757315603.0659277, 'temperature': 20.47, 'status': 'ok'}
Sent: {'timestamp': 1757315603.40021, 'temperature': 24.04, 'status': 'ok'}
Sent: {'timestamp': 1757315603.735542, 'temperature': 27.95, 'status': 'warning'}
Sent: {'timestamp': 1757315604.0690737, 'temperature': 26.16, 'status': 'error'}
Sent: {'timestamp': 1757315604.4037008, 'temperature': 20.73, 'status': 'error'}
Sent: {'timestamp': 1757315604.7379284, 'temperature': 21.74, 'status': 'warning'}
Sent: {'timestamp': 1757315605.0712595, 'temperature': 28.34, 'status': 'ok'}
Sent: {'timestamp': 1757315605.405526, 'temperature': 29.87, 'status': 'error'}
Sent: {'timestamp': 1757315605.7396736, 'temperature': 21.56, 'status': 'warning'}
Sent: {'timestamp': 1757315606.0730743, 'temperature': 26.72, 'status': 'error'}
Sent: {'timestamp': 1757315606.407207, 'temperature': 24.37, 'status': 'error'}
Sent: {'timestamp': 1757315606.740757, 'temperature': 28.42, 'status': 'ok'}
Sent: {'timestamp': 1757315607.0741096, 'temperature': 24.95, 'status': 'error'}
Sent: {'timestamp': 1757315607.4072824, 'temperature': 20.29, 'status': 'error'}
Sent: {'timestamp': 1757315607.7411983, 'temperature': 26.03, 'status': 'ok'}
Sent: {'timestamp': 1757315608.0757487, 'temperature': 21.47, 'status': 'error'}
Sent: {'timestamp': 1757315608.4102647, 'temperature': 22.5, 'status': 'ok'}
Sent: {'timestamp': 1757315608.7435622, 'temperature': 26.9, 'status': 'ok'}
Sent: {'timestamp': 1757315609.077108, 'temperature': 22.36, 'status': 'ok'}
Sent: {'timestamp': 1757315609.4116478, 'temperature': 28.79, 'status': 'warning'}
Sent: {'timestamp': 1757315609.7448049, 'temperature': 22.88, 'status': 'warning'}
Sent: {'timestamp': 1757315610.0797555, 'temperature': 27.44, 'status': 'ok'}
Sent: {'timestamp': 1757315610.4131343, 'temperature': 29.49, 'status': 'warning'}
Sent: {'timestamp': 1757315610.7465894, 'temperature': 27.42, 'status': 'warning'}
Sent: {'timestamp': 1757315611.080882, 'temperature': 27.73, 'status': 'error'}
Sent: {'timestamp': 1757315611.4142945, 'temperature': 28.29, 'status': 'warning'}
Sent: {'timestamp': 1757315611.7487528, 'temperature': 29.69, 'status': 'ok'}
Sent: {'timestamp': 1757315612.0820482, 'temperature': 28.35, 'status': 'ok'}
Sent: {'timestamp': 1757315612.4163766, 'temperature': 26.64, 'status': 'ok'}
Sent: {'timestamp': 1757315612.7505226, 'temperature': 24.75, 'status': 'warning'}
Sent: {'timestamp': 1757315613.0848932, 'temperature': 29.66, 'status': 'ok'}
Sent: {'timestamp': 1757315613.4173143, 'temperature': 29.62, 'status': 'warning'}
Sent: {'timestamp': 1757315613.7511573, 'temperature': 20.56, 'status': 'error'}
Sent: {'timestamp': 1757315614.0864358, 'temperature': 26.24, 'status': 'warning'}
Sent: {'timestamp': 1757315614.4200463, 'temperature': 28.46, 'status': 'ok'}
Sent: {'timestamp': 1757315614.7547483, 'temperature': 29.5, 'status': 'error'}
Sent: {'timestamp': 1757315615.089076, 'temperature': 26.33, 'status': 'error'}
Sent: {'timestamp': 1757315615.4227443, 'temperature': 26.21, 'status': 'error'}
Sent: {'timestamp': 1757315615.7566257, 'temperature': 22.54, 'status': 'ok'}
Sent: {'timestamp': 1757315616.09109, 'temperature': 24.12, 'status': 'warning'}
Sent: {'timestamp': 1757315616.4252381, 'temperature': 24.53, 'status': 'warning'}
Sent: {'timestamp': 1757315616.7598307, 'temperature': 26.12, 'status': 'error'}
Sent: {'timestamp': 1757315617.0935247, 'temperature': 28.8, 'status': 'ok'}
Sent: {'timestamp': 1757315617.426736, 'temperature': 27.63, 'status': 'ok'}
Sent: {'timestamp': 1757315617.7611237, 'temperature': 23.84, 'status': 'ok'}
Sent: {'timestamp': 1757315618.094965, 'temperature': 20.15, 'status': 'error'}
Sent: {'timestamp': 1757315618.4282851, 'temperature': 23.54, 'status': 'error'}
Sent: {'timestamp': 1757315618.762571, 'temperature': 25.6, 'status': 'ok'}
Sent: {'timestamp': 1757315619.096182, 'temperature': 23.52, 'status': 'error'}
Sent: {'timestamp': 1757315619.4299734, 'temperature': 22.96, 'status': 'ok'}
Sent: {'timestamp': 1757315619.7633193, 'temperature': 23.27, 'status': 'ok'}
Sent: {'timestamp': 1757315620.097495, 'temperature': 26.77, 'status': 'error'}
Sent: {'timestamp': 1757315620.4311807, 'temperature': 20.37, 'status': 'ok'}
Sent: {'timestamp': 1757315620.7649388, 'temperature': 21.54, 'status': 'ok'}
Sent: {'timestamp': 1757315621.0991743, 'temperature': 20.82, 'status': 'warning'}
Sent: {'timestamp': 1757315621.433568, 'temperature': 28.43, 'status': 'ok'}
Sent: {'timestamp': 1757315621.7672582, 'temperature': 22.18, 'status': 'warning'}
Sent: {'timestamp': 1757315622.1011603, 'temperature': 21.88, 'status': 'error'}
Sent: {'timestamp': 1757315622.4348686, 'temperature': 28.8, 'status': 'ok'}
Sent: {'timestamp': 1757315622.76906, 'temperature': 23.26, 'status': 'ok'}
Sent: {'timestamp': 1757315625.378434, 'temperature': 23.3, 'status': 'ok'}
Sent: {'timestamp': 1757315625.7105834, 'temperature': 28.48, 'status': 'warning'}
Sent: {'timestamp': 1757315626.044799, 'temperature': 23.69, 'status': 'warning'}
Sent: {'timestamp': 1757315626.378196, 'temperature': 29.91, 'status': 'ok'}
Sent: {'timestamp': 1757315626.7125075, 'temperature': 27.81, 'status': 'warning'}
Sent: {'timestamp': 1757315627.0471058, 'temperature': 28.63, 'status': 'warning'}
Sent: {'timestamp': 1757315627.380534, 'temperature': 22.29, 'status': 'warning'}
Sent: {'timestamp': 1757315627.7140858, 'temperature': 21.21, 'status': 'ok'}
Sent: {'timestamp': 1757315628.0484395, 'temperature': 23.16, 'status': 'ok'}
Sent: {'timestamp': 1757315628.3830357, 'temperature': 20.65, 'status': 'ok'}
Sent: {'timestamp': 1757315628.7180035, 'temperature': 29.71, 'status': 'error'}
Sent: {'timestamp': 1757315629.0523434, 'temperature': 23.61, 'status': 'error'}
Sent: {'timestamp': 1757315629.3858767, 'temperature': 20.63, 'status': 'error'}
Sent: {'timestamp': 1757315629.7203462, 'temperature': 25.98, 'status': 'ok'}
Sent: {'timestamp': 1757315630.0552046, 'temperature': 26.99, 'status': 'error'}
Sent: {'timestamp': 1757315630.3901303, 'temperature': 20.39, 'status': 'warning'}
Sent: {'timestamp': 1757315630.7242563, 'temperature': 23.04, 'status': 'warning'}
Sent: {'timestamp': 1757315631.0588825, 'temperature': 21.4, 'status': 'ok'}
Sent: {'timestamp': 1757315631.3925927, 'temperature': 27.37, 'status': 'warning'}
Sent: {'timestamp': 1757315631.7268353, 'temperature': 27.9, 'status': 'ok'}
Sent: {'timestamp': 1757315632.0606968, 'temperature': 28.14, 'status': 'warning'}
Sent: {'timestamp': 1757315632.3923628, 'temperature': 24.62, 'status': 'warning'}
Sent: {'timestamp': 1757315632.72418, 'temperature': 24.65, 'status': 'ok'}
Sent: {'timestamp': 1757315633.0561824, 'temperature': 21.95, 'status': 'warning'}
Sent: {'timestamp': 1757315633.3881013, 'temperature': 25.12, 'status': 'ok'}
Sent: {'timestamp': 1757315633.7213435, 'temperature': 28.9, 'status': 'ok'}
Sent: {'timestamp': 1757315634.0559812, 'temperature': 26.31, 'status': 'ok'}
Sent: {'timestamp': 1757315634.3900323, 'temperature': 26.94, 'status': 'ok'}
Sent: {'timestamp': 1757315634.7235103, 'temperature': 29.72, 'status': 'warning'}
Sent: {'timestamp': 1757315635.057735, 'temperature': 29.43, 'status': 'warning'}
Sent: {'timestamp': 1757315635.3916636, 'temperature': 21.04, 'status': 'warning'}
Sent: {'timestamp': 1757315635.7269034, 'temperature': 20.27, 'status': 'ok'}
Sent: {'timestamp': 1757315636.0607395, 'temperature': 25.0, 'status': 'ok'}
Sent: {'timestamp': 1757315636.3952155, 'temperature': 22.32, 'status': 'ok'}
Sent: {'timestamp': 1757315636.7310073, 'temperature': 23.48, 'status': 'warning'}
Sent: {'timestamp': 1757315637.0654767, 'temperature': 26.4, 'status': 'warning'}
Sent: {'timestamp': 1757315637.398621, 'temperature': 21.86, 'status': 'ok'}
Sent: {'timestamp': 1757315637.7329688, 'temperature': 27.39, 'status': 'error'}
Sent: {'timestamp': 1757315638.0663593, 'temperature': 29.25, 'status': 'ok'}
Sent: {'timestamp': 1757315638.4036562, 'temperature': 24.55, 'status': 'ok'}
Sent: {'timestamp': 1757315638.7368023, 'temperature': 28.43, 'status': 'error'}
Sent: {'timestamp': 1757315639.0719078, 'temperature': 22.29, 'status': 'error'}
Sent: {'timestamp': 1757315639.4052649, 'temperature': 22.96, 'status': 'error'}
Sent: {'timestamp': 1757315639.7387748, 'temperature': 23.96, 'status': 'warning'}
Sent: {'timestamp': 1757315640.0730891, 'temperature': 29.82, 'status': 'warning'}
Sent: {'timestamp': 1757315640.406596, 'temperature': 21.25, 'status': 'ok'}
Sent: {'timestamp': 1757315640.7436538, 'temperature': 25.2, 'status': 'warning'}
Sent: {'timestamp': 1757315641.0774434, 'temperature': 23.51, 'status': 'error'}
Sent: {'timestamp': 1757315641.4110506, 'temperature': 28.59, 'status': 'error'}
Sent: {'timestamp': 1757315641.7468524, 'temperature': 26.44, 'status': 'ok'}
Sent: {'timestamp': 1757315642.081116, 'temperature': 22.6, 'status': 'ok'}
Sent: {'timestamp': 1757315642.4142692, 'temperature': 26.02, 'status': 'warning'}
Sent: {'timestamp': 1757315642.7484143, 'temperature': 27.99, 'status': 'warning'}
Sent: {'timestamp': 1757315643.0817585, 'temperature': 26.81, 'status': 'warning'}
Sent: {'timestamp': 1757315643.4158633, 'temperature': 22.9, 'status': 'error'}
Sent: {'timestamp': 1757315643.7496433, 'temperature': 24.74, 'status': 'ok'}
Sent: {'timestamp': 1757315644.0828881, 'temperature': 25.33, 'status': 'error'}
Sent: {'timestamp': 1757315644.4166985, 'temperature': 28.31, 'status': 'ok'}
Sent: {'timestamp': 1757315644.7501037, 'temperature': 25.78, 'status': 'warning'}
Sent: {'timestamp': 1757315645.0841281, 'temperature': 28.8, 'status': 'ok'}
Sent: {'timestamp': 1757315645.4175682, 'temperature': 29.21, 'status': 'ok'}
Sent: {'timestamp': 1757315645.7514455, 'temperature': 22.74, 'status': 'error'}
Sent: {'timestamp': 1757315646.0852969, 'temperature': 27.01, 'status': 'ok'}
Sent: {'timestamp': 1757315646.4192832, 'temperature': 26.28, 'status': 'ok'}
Sent: {'timestamp': 1757315646.7535694, 'temperature': 22.81, 'status': 'ok'}
Sent: {'timestamp': 1757315647.0868454, 'temperature': 21.46, 'status': 'warning'}
Sent: {'timestamp': 1757315647.420886, 'temperature': 23.96, 'status': 'error'}
Sent: {'timestamp': 1757315647.7546382, 'temperature': 23.83, 'status': 'ok'}
Sent: {'timestamp': 1757315648.0881891, 'temperature': 28.05, 'status': 'warning'}
Sent: {'timestamp': 1757315648.4234555, 'temperature': 21.54, 'status': 'warning'}
Sent: {'timestamp': 1757315648.758064, 'temperature': 22.5, 'status': 'warning'}
Sent: {'timestamp': 1757315649.0906105, 'temperature': 29.18, 'status': 'error'}
Sent: {'timestamp': 1757315649.4239442, 'temperature': 23.89, 'status': 'error'}
Sent: {'timestamp': 1757315649.7557008, 'temperature': 29.85, 'status': 'warning'}
Sent: {'timestamp': 1757315650.090029, 'temperature': 24.22, 'status': 'warning'}
Sent: {'timestamp': 1757315650.4232278, 'temperature': 29.03, 'status': 'error'}
Sent: {'timestamp': 1757315650.7573183, 'temperature': 29.81, 'status': 'ok'}
Sent: {'timestamp': 1757315651.0921137, 'temperature': 20.52, 'status': 'error'}
Sent: {'timestamp': 1757315651.4257932, 'temperature': 20.64, 'status': 'error'}
Sent: {'timestamp': 1757315651.7605424, 'temperature': 25.67, 'status': 'ok'}
Sent: {'timestamp': 1757315652.0944052, 'temperature': 22.22, 'status': 'ok'}
Sent: {'timestamp': 1757315652.4281657, 'temperature': 27.69, 'status': 'ok'}
Sent: {'timestamp': 1757315652.7622342, 'temperature': 25.52, 'status': 'error'}
Sent: {'timestamp': 1757315653.0961778, 'temperature': 27.92, 'status': 'warning'}
Sent: {'timestamp': 1757315653.4295862, 'temperature': 28.47, 'status': 'ok'}
Sent: {'timestamp': 1757315653.7646782, 'temperature': 23.56, 'status': 'warning'}
Sent: {'timestamp': 1757315654.0981863, 'temperature': 22.24, 'status': 'error'}
Sent: {'timestamp': 1757315654.4317842, 'temperature': 28.44, 'status': 'ok'}
Sent: {'timestamp': 1757315654.766251, 'temperature': 28.68, 'status': 'error'}
Sent: {'timestamp': 1757315655.1095753, 'temperature': 23.29, 'status': 'ok'}
Sent: {'timestamp': 1757315655.4431145, 'temperature': 28.42, 'status': 'warning'}
Sent: {'timestamp': 1757315655.777278, 'temperature': 28.95, 'status': 'error'}
Sent: {'timestamp': 1757315656.111004, 'temperature': 26.37, 'status': 'error'}
Sent: {'timestamp': 1757315656.4446383, 'temperature': 23.81, 'status': 'error'}
Sent: {'timestamp': 1757315656.7776566, 'temperature': 24.14, 'status': 'ok'}
Sent: {'timestamp': 1757315657.1112506, 'temperature': 28.14, 'status': 'ok'}
Sent: {'timestamp': 1757315657.44553, 'temperature': 25.93, 'status': 'warning'}
Sent: {'timestamp': 1757315659.7323747, 'temperature': 26.16, 'status': 'warning'}
